#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 02 29 19 36  80  4.6  7.2    MM    MM    MM  MM 1024.7  14.5  17.0    MM   MM   MM    MM
2024 02 29 19 30  80  4.6  7.2    MM    MM    MM  MM 1024.7  14.3  17.0    MM   MM   MM    MM
2024 02 29 19 24  70  5.7  6.7    MM    MM    MM  MM 1024.6  13.7  17.0    MM   MM   MM    MM
2024 02 29 19 18  70  5.1  6.2    MM    MM    MM  MM 1024.8  13.7  17.0    MM   MM   MM    MM
2024 02 29 19 12  60  5.1  6.2    MM    MM    MM  MM 1025.1  13.5  17.0    MM   MM   MM    MM
2024 02 29 19 06  70  4.1  5.7    MM    MM    MM  MM 1025.3  13.4  17.0    MM   MM   MM    MM
2024 02 29 19 00  60  5.1  6.7    MM    MM    MM  MM 1025.3  13.3  17.0    MM   MM -1.7    MM
2024 02 29 18 54  70  4.6  7.2    MM    MM    MM  MM 1025.5  13.2  17.0    MM   MM   MM    MM
2024 02 29 18 48  70  6.2  6.7    MM    MM    MM  MM 1025.4  13.2  17.0    MM   MM   MM    MM
2024 02 29 18 42  70  6.2  7.2    MM    MM    MM  MM 1025.4  13.6  17.0    MM   MM   MM    MM
2024 02 29 18 36  60  5.7  7.7    MM    MM    MM  MM 1025.6  13.3  17.0    MM   MM   MM    MM
2024 02 29 18 30  70  5.7  7.7    MM    MM    MM  MM 1025.8  13.2  17.0    MM   MM   MM    MM
2024 02 29 18 24  60  6.2  7.7    MM    MM    MM  MM 1025.7  13.2  17.0    MM   MM   MM    MM
2024 02 29 18 18  70  5.1  7.2    MM    MM    MM  MM 1026.3  13.3  17.0    MM   MM   MM    MM
2024 02 29 18 12  60  5.1  7.2    MM    MM    MM  MM 1026.5  13.3  17.0    MM   MM   MM    MM
2024 02 29 18 06  60  5.7  7.7    MM    MM    MM  MM 1026.5  13.3  17.0    MM   MM   MM    MM
2024 02 29 18 00  60  6.7  7.7    MM    MM    MM  MM 1026.5  13.3  17.0    MM   MM -1.4    MM
2024 02 29 17 54  50  7.2  8.2    MM    MM    MM  MM 1026.6  13.1  17.0    MM   MM   MM    MM
2024 02 29 17 48  50  7.2  8.2    MM    MM    MM  MM 1026.8  13.2  17.0    MM   MM   MM    MM
2024 02 29 17 42  50  6.7  8.2    MM    MM    MM  MM 1027.1  13.2  17.0    MM   MM   MM    MM
2024 02 29 17 36  60  6.7  7.7    MM    MM    MM  MM 1027.1  13.2  17.0    MM   MM   MM    MM
2024 02 29 17 30  50  6.2  7.2    MM    MM    MM  MM 1027.1  13.3  17.0    MM   MM   MM    MM
2024 02 29 17 24  70  6.2  7.7    MM    MM    MM  MM 1026.9  13.1  17.0    MM   MM   MM    MM
2024 02 29 17 18  60  6.7  7.7    MM    MM    MM  MM 1027.0  13.0  17.0    MM   MM   MM    MM
2024 02 29 17 12  60  5.7  7.7    MM    MM    MM  MM 1027.0  13.3  17.0    MM   MM   MM    MM
2024 02 29 17 06  70  6.7  8.2    MM    MM    MM  MM 1026.9  13.1  17.0    MM   MM   MM    MM
2024 02 29 17 00  60  7.2  8.2    MM    MM    MM  MM 1027.0  13.2  17.0    MM   MM +0.0    MM
2024 02 29 16 54  60  7.2  8.2    MM    MM    MM  MM 1027.0  13.1  17.0    MM   MM   MM    MM
2024 02 29 16 48  70  6.2  8.8    MM    MM    MM  MM 1027.1  13.1  17.0    MM   MM   MM    MM
2024 02 29 16 42  70  7.7  9.3    MM    MM    MM  MM 1027.0  13.2  17.0    MM   MM   MM    MM
2024 02 29 16 36  70  8.2  9.3    MM    MM    MM  MM 1026.8  13.2  17.0    MM   MM   MM    MM
2024 02 29 16 30  70  7.7  9.3    MM    MM    MM  MM 1026.9  13.1  17.0    MM   MM   MM    MM
2024 02 29 16 24  70  7.7  9.3    MM    MM    MM  MM 1027.0  13.0  17.1    MM   MM   MM    MM
2024 02 29 16 18  70  6.7  9.3    MM    MM    MM  MM 1027.1  13.1  17.1    MM   MM   MM    MM
2024 02 29 16 12  70  8.8  9.8    MM    MM    MM  MM 1026.9  13.0  17.0    MM   MM   MM    MM
2024 02 29 16 06  60  8.8  9.8    MM    MM    MM  MM 1026.9  13.0  17.0    MM   MM   MM    MM
2024 02 29 16 00  70  7.2  9.8    MM    MM    MM  MM 1027.0  13.2  17.0    MM   MM +1.0    MM
2024 02 29 15 54  70  9.3  9.8    MM    MM    MM  MM 1026.8  13.2  17.0    MM   MM   MM    MM
2024 02 29 15 48  70  9.8 11.3    MM    MM    MM  MM 1026.6  13.2  17.0    MM   MM   MM    MM
2024 02 29 15 42  70  9.3 10.3    MM    MM    MM  MM 1026.6  13.2  17.0    MM   MM   MM    MM
2024 02 29 15 36  80  8.2 10.3    MM    MM    MM  MM 1027.0  13.1  17.0    MM   MM   MM    MM
2024 02 29 15 30  70  8.8  9.8    MM    MM    MM  MM 1027.1  13.1  17.0    MM   MM   MM    MM
2024 02 29 15 24  70  8.2  9.8    MM    MM    MM  MM 1027.6  13.0  17.1    MM   MM   MM    MM
2024 02 29 15 18  60  8.8  9.8    MM    MM    MM  MM 1027.7  13.1  17.1    MM   MM   MM    MM
2024 02 29 15 12  70  8.8 10.8    MM    MM    MM  MM 1027.9  13.2  17.1    MM   MM   MM    MM
2024 02 29 15 06  70  8.8  9.8    MM    MM    MM  MM 1028.0  13.3  17.1    MM   MM   MM    MM
2024 02 29 15 00  70  8.2  9.3    MM    MM    MM  MM 1027.9  13.1  17.1    MM   MM +2.7    MM
2024 02 29 14 54  60  8.2  9.8    MM    MM    MM  MM 1028.0  13.2  17.1    MM   MM   MM    MM
2024 02 29 14 48  60  8.8  9.8    MM    MM    MM  MM 1027.9  13.3  17.1    MM   MM   MM    MM
2024 02 29 14 42  70  8.2 10.3    MM    MM    MM  MM 1027.8  13.4  17.1    MM   MM   MM    MM
2024 02 29 14 36  70  8.2  9.8    MM    MM    MM  MM 1027.7  13.4  17.1    MM   MM   MM    MM
2024 02 29 14 30  60  8.8 10.3    MM    MM    MM  MM 1027.5  13.1  17.1    MM   MM   MM    MM
2024 02 29 14 24  70  9.8 11.3    MM    MM    MM  MM 1027.2  13.2  17.1    MM   MM   MM    MM
2024 02 29 14 18  70  9.3 11.3    MM    MM    MM  MM 1027.1  13.1  17.1    MM   MM   MM    MM
2024 02 29 14 12  80  8.2  9.8    MM    MM    MM  MM 1027.2  13.1  17.1    MM   MM   MM    MM
2024 02 29 14 06  80  5.1  8.2    MM    MM    MM  MM 1027.1  13.0  17.1    MM   MM   MM    MM
2024 02 29 14 00  80  6.7 10.8    MM    MM    MM  MM 1027.0  13.0  17.1    MM   MM +2.4    MM
2024 02 29 13 54  80  8.8 10.3    MM    MM    MM  MM 1026.7  13.1  17.1    MM   MM   MM    MM
2024 02 29 13 48  70  8.2 11.3    MM    MM    MM  MM 1026.9  13.2  17.1    MM   MM   MM    MM
2024 02 29 13 42  80  7.2  9.8    MM    MM    MM  MM 1026.7  13.2  17.1    MM   MM   MM    MM
2024 02 29 13 36  80  6.2  9.8    MM    MM    MM  MM 1026.7  13.2  17.1    MM   MM   MM    MM
2024 02 29 13 30  70  8.8 10.3    MM    MM    MM  MM 1026.6  13.3  17.1    MM   MM   MM    MM
2024 02 29 13 24  70  9.3 10.3    MM    MM    MM  MM 1026.5  13.2  17.1    MM   MM   MM    MM
2024 02 29 13 18  70  9.8 11.3    MM    MM    MM  MM 1026.4  13.2  17.2    MM   MM   MM    MM
2024 02 29 13 12  70  9.8 11.8    MM    MM    MM  MM 1026.3  13.1  17.2    MM   MM   MM    MM
2024 02 29 13 06  80  9.8 11.8    MM    MM    MM  MM 1026.2  13.2  17.2    MM   MM   MM    MM
2024 02 29 13 00  70 10.8 12.4    MM    MM    MM  MM 1026.0  13.2  17.2    MM   MM +1.2    MM
2024 02 29 12 54  70 10.8 13.9    MM    MM    MM  MM 1025.8  13.4  17.2    MM   MM   MM    MM
2024 02 29 12 48  70 10.8 12.9    MM    MM    MM  MM 1025.8  13.3  17.3    MM   MM   MM    MM
2024 02 29 12 42  70 11.3 12.9    MM    MM    MM  MM 1025.8  13.3  17.3    MM   MM   MM    MM
2024 02 29 12 36  70 11.3 13.4    MM    MM    MM  MM 1025.6  13.3  17.3    MM   MM   MM    MM
2024 02 29 12 30  70 11.3 13.4    MM    MM    MM  MM 1025.5  13.4  17.3    MM   MM   MM    MM
2024 02 29 12 24  70 11.3 14.4    MM    MM    MM  MM 1025.5  13.3  17.3    MM   MM   MM    MM
2024 02 29 12 18  60 10.8 13.4    MM    MM    MM  MM 1025.5  13.5  17.4    MM   MM   MM    MM
2024 02 29 12 12  60 11.8 14.4    MM    MM    MM  MM 1025.3  13.5  17.3    MM   MM   MM    MM
2024 02 29 12 06  60 11.8 13.4    MM    MM    MM  MM 1025.3  13.4  17.4    MM   MM   MM    MM
2024 02 29 12 00  60 11.3 13.4    MM    MM    MM  MM 1025.2  13.5  17.4    MM   MM +0.7    MM
2024 02 29 11 54  70 10.8 13.9    MM    MM    MM  MM 1025.2  13.7  17.4    MM   MM   MM    MM
2024 02 29 11 48  70 12.4 13.4    MM    MM    MM  MM 1024.9  13.5  17.4    MM   MM   MM    MM
2024 02 29 11 42  60 11.3 12.9    MM    MM    MM  MM 1025.0  13.7  17.4    MM   MM   MM    MM
2024 02 29 11 36  60 11.3 12.9    MM    MM    MM  MM 1025.0  13.5  17.5    MM   MM   MM    MM
2024 02 29 11 30  60 10.3 12.4    MM    MM    MM  MM 1024.9  13.7  17.4    MM   MM   MM    MM
2024 02 29 11 24  70 10.8 12.4    MM    MM    MM  MM 1024.9  13.5  17.5    MM   MM   MM    MM
2024 02 29 11 18  60  9.8 12.9    MM    MM    MM  MM 1025.0  13.9  17.5    MM   MM   MM    MM
2024 02 29 11 12  70 11.3 13.4    MM    MM    MM  MM 1024.6  13.7  17.5    MM   MM   MM    MM
2024 02 29 11 06  70 11.8 13.4    MM    MM    MM  MM 1024.6  13.7  17.5    MM   MM   MM    MM
2024 02 29 11 00  60 11.8 13.9    MM    MM    MM  MM 1024.6    MM  17.5    MM   MM +0.3    MM
2024 02 29 10 54  60 10.8 13.4    MM    MM    MM  MM 1024.6    MM  17.7    MM   MM   MM    MM
2024 02 29 10 48  70 10.8 12.4    MM    MM    MM  MM 1024.9  13.7  17.6    MM   MM   MM    MM
2024 02 29 10 42  70 10.8 12.9    MM    MM    MM  MM 1025.0  13.8  17.6    MM   MM   MM    MM
2024 02 29 10 36  60 11.3 13.4    MM    MM    MM  MM 1024.7  13.8  17.6    MM   MM   MM    MM
2024 02 29 10 30  60 10.8 13.4    MM    MM    MM  MM 1024.8  13.9  17.7    MM   MM   MM    MM
2024 02 29 10 24  60 10.3 11.8    MM    MM    MM  MM 1025.0  13.7  17.7    MM   MM   MM    MM
2024 02 29 10 18  50  9.8 11.3    MM    MM    MM  MM 1025.1  13.7  17.7    MM   MM   MM    MM
2024 02 29 10 12  50  9.3 10.3    MM    MM    MM  MM 1025.2  13.7  17.7    MM   MM   MM    MM
2024 02 29 10 06  70  9.8 12.4    MM    MM    MM  MM 1024.9  13.7  17.8    MM   MM   MM    MM
2024 02 29 10 00  60 10.3 12.4    MM    MM    MM  MM 1024.8  13.9  17.8    MM   MM -0.0    MM
2024 02 29 09 54  60 10.3 12.4    MM    MM    MM  MM 1024.4  13.8  17.8    MM   MM   MM    MM
2024 02 29 09 48  50  9.8 11.8    MM    MM    MM  MM 1024.8  13.8  17.9    MM   MM   MM    MM
2024 02 29 09 42  50 10.3 11.3    MM    MM    MM  MM 1024.5  13.7  17.9    MM   MM   MM    MM
2024 02 29 09 36  50  9.8 10.8    MM    MM    MM  MM 1024.9  13.6  17.9    MM   MM   MM    MM
2024 02 29 09 30  60 10.3 11.3    MM    MM    MM  MM 1024.5  13.6  18.0    MM   MM   MM    MM
2024 02 29 09 24  50  8.8 10.8    MM    MM    MM  MM 1024.8  13.7  18.0    MM   MM   MM    MM
2024 02 29 09 18  50  9.3 11.3    MM    MM    MM  MM 1024.7  13.7  18.0    MM   MM   MM    MM
2024 02 29 09 12  50  9.8 11.3    MM    MM    MM  MM 1024.8  13.8  18.0    MM   MM   MM    MM
2024 02 29 09 06  50 10.3 11.8    MM    MM    MM  MM 1024.6  13.8  18.0    MM   MM   MM    MM
2024 02 29 09 00  50  9.8 11.3    MM    MM    MM  MM 1024.5  13.8  18.0    MM   MM +0.0    MM
2024 02 29 08 54  50  9.8 11.8    MM    MM    MM  MM 1024.5  13.9  18.0    MM   MM   MM    MM
2024 02 29 08 48  60  9.8 12.4    MM    MM    MM  MM 1024.6  13.9  18.1    MM   MM   MM    MM
2024 02 29 08 42  50  9.3 10.3    MM    MM    MM  MM 1024.8  14.0  18.1    MM   MM   MM    MM
2024 02 29 08 36  50  8.8 11.3    MM    MM    MM  MM 1024.8  14.0  18.1    MM   MM   MM    MM
2024 02 29 08 30  50  9.3 10.8    MM    MM    MM  MM 1024.8  13.9  18.2    MM   MM   MM    MM
2024 02 29 08 24  40  9.8 11.3    MM    MM    MM  MM 1024.5  14.0  18.2    MM   MM   MM    MM
2024 02 29 08 18  50 10.3 12.4    MM    MM    MM  MM 1024.8  14.1  18.2    MM   MM   MM    MM
2024 02 29 08 12  50 10.3 12.9    MM    MM    MM  MM 1025.1  14.1  18.2    MM   MM   MM    MM
2024 02 29 08 06  50 11.3 12.9    MM    MM    MM  MM 1024.5  14.0  18.3    MM   MM   MM    MM
2024 02 29 08 00  60 10.8 12.4    MM    MM    MM  MM 1024.3  14.0  18.3    MM   MM +0.0    MM
2024 02 29 07 54  50  9.8 11.8    MM    MM    MM  MM 1024.6  14.1  18.3    MM   MM   MM    MM
2024 02 29 07 48  60 10.3 12.4    MM    MM    MM  MM 1024.8  14.1  18.3    MM   MM   MM    MM
2024 02 29 07 42  50 11.8 12.9    MM    MM    MM  MM 1024.4  14.3  18.4    MM   MM   MM    MM
2024 02 29 07 36  50 11.3 12.9    MM    MM    MM  MM 1024.5  14.4  18.4    MM   MM   MM    MM
2024 02 29 07 30  50 10.8 12.9    MM    MM    MM  MM 1024.3  14.2  18.4    MM   MM   MM    MM
2024 02 29 07 24  60 10.3 11.8    MM    MM    MM  MM 1024.4  14.2  18.3    MM   MM   MM    MM
2024 02 29 07 18  50  9.3 12.9    MM    MM    MM  MM 1025.0  14.2  18.3    MM   MM   MM    MM
2024 02 29 07 12  60 10.3 12.9    MM    MM    MM  MM 1024.6  14.5  18.3    MM   MM   MM    MM
2024 02 29 07 06  60 10.3 12.4    MM    MM    MM  MM 1024.5  14.6  18.3    MM   MM   MM    MM
2024 02 29 07 00  60 10.3 11.8    MM    MM    MM  MM 1024.7  14.6  18.3    MM   MM +1.0    MM
2024 02 29 06 54  60  9.8 12.4    MM    MM    MM  MM 1024.7  14.6  18.3    MM   MM   MM    MM
2024 02 29 06 48  50  9.3 11.8    MM    MM    MM  MM 1024.6  14.9  18.3    MM   MM   MM    MM
2024 02 29 06 42  50 10.3 12.9    MM    MM    MM  MM 1024.5  14.6  18.4    MM   MM   MM    MM
2024 02 29 06 36  60  9.8 12.9    MM    MM    MM  MM 1024.6  14.8  18.3    MM   MM   MM    MM
2024 02 29 06 30  70 11.8 13.9    MM    MM    MM  MM 1024.3  14.8  18.3    MM   MM   MM    MM
2024 02 29 06 24  70 10.8 12.9    MM    MM    MM  MM 1024.4  14.9  18.4    MM   MM   MM    MM
2024 02 29 06 18  60 10.8 13.4    MM    MM    MM  MM 1024.2  15.0  18.3    MM   MM   MM    MM
2024 02 29 06 12  50  9.8 10.8    MM    MM    MM  MM 1024.0  14.8  18.3    MM   MM   MM    MM
2024 02 29 06 06  50  9.3 11.3    MM    MM    MM  MM 1024.4  14.8  18.3    MM   MM   MM    MM
2024 02 29 06 00  50 10.3 12.4    MM    MM    MM  MM 1024.3  14.7  18.5    MM   MM +1.1    MM
2024 02 29 05 54  50  9.8 12.4    MM    MM    MM  MM 1024.3  14.9  18.5    MM   MM   MM    MM
2024 02 29 05 48  50 10.3 12.4    MM    MM    MM  MM 1024.3  15.0  18.5    MM   MM   MM    MM
2024 02 29 05 42  50 10.8 12.4    MM    MM    MM  MM 1024.4  15.0  18.5    MM   MM   MM    MM
2024 02 29 05 36  50  9.3 11.3    MM    MM    MM  MM 1024.4  15.1  18.6    MM   MM   MM    MM
2024 02 29 05 30  50 10.3 11.8    MM    MM    MM  MM 1024.3  15.0  18.6    MM   MM   MM    MM
2024 02 29 05 24  50  9.8 11.8    MM    MM    MM  MM 1024.3  15.3  18.6    MM   MM   MM    MM
2024 02 29 05 18  50 10.3 12.4    MM    MM    MM  MM 1024.3  15.1  18.6    MM   MM   MM    MM
2024 02 29 05 12  50  9.8 12.4    MM    MM    MM  MM 1024.5  15.2  18.6    MM   MM   MM    MM
2024 02 29 05 06  50  9.8 12.4    MM    MM    MM  MM 1024.2  15.2  18.6    MM   MM   MM    MM
2024 02 29 05 00  50 11.3 12.4    MM    MM    MM  MM 1024.1  15.2  18.5    MM   MM +1.5    MM
2024 02 29 04 54  40  9.3 11.3    MM    MM    MM  MM 1024.3  15.2  18.5    MM   MM   MM    MM
2024 02 29 04 48  50  9.8 12.9    MM    MM    MM  MM 1024.2  15.4  18.6    MM   MM   MM    MM
2024 02 29 04 42  40  9.8 11.8    MM    MM    MM  MM 1024.3  15.3  18.7    MM   MM   MM    MM
2024 02 29 04 36  40 10.8 12.4    MM    MM    MM  MM 1024.4  15.3  18.6    MM   MM   MM    MM
2024 02 29 04 30  40 10.3 12.4    MM    MM    MM  MM 1024.3  15.3  18.6    MM   MM   MM    MM
2024 02 29 04 24  40 10.3 11.8    MM    MM    MM  MM 1024.2  15.5  18.6    MM   MM   MM    MM
2024 02 29 04 18  40 10.8 12.4    MM    MM    MM  MM 1024.1  15.4  18.8    MM   MM   MM    MM
2024 02 29 04 12  40 10.3 12.4    MM    MM    MM  MM 1024.4  15.6  18.9    MM   MM   MM    MM
2024 02 29 04 06  40  9.8 12.9    MM    MM    MM  MM 1024.2  15.8  18.7    MM   MM   MM    MM
2024 02 29 04 00  40 10.3 11.8    MM    MM    MM  MM 1023.7  15.8  18.7    MM   MM +2.0    MM
2024 02 29 03 54  40  9.3 11.8    MM    MM    MM  MM 1023.9  15.9  18.9    MM   MM   MM    MM
2024 02 29 03 48  50  9.8 11.3    MM    MM    MM  MM 1023.6  16.0  18.9    MM   MM   MM    MM
2024 02 29 03 42  40  9.8 11.3    MM    MM    MM  MM 1023.7  16.2  18.8    MM   MM   MM    MM
2024 02 29 03 36  40  9.3 11.3    MM    MM    MM  MM 1023.8  16.1  18.6    MM   MM   MM    MM
2024 02 29 03 30  40  9.8 11.8    MM    MM    MM  MM 1023.6  16.1  18.6    MM   MM   MM    MM
2024 02 29 03 24  40 10.3 11.8    MM    MM    MM  MM 1023.3  16.1  18.7    MM   MM   MM    MM
2024 02 29 03 18  40  9.8 11.3    MM    MM    MM  MM 1023.5  16.2  18.7    MM   MM   MM    MM
2024 02 29 03 12  40 10.8 12.4    MM    MM    MM  MM 1022.9  16.2  18.7    MM   MM   MM    MM
2024 02 29 03 06  40 10.8 12.4    MM    MM    MM  MM 1023.1  16.3  18.8    MM   MM   MM    MM
2024 02 29 03 00  40  9.8 11.8    MM    MM    MM  MM 1023.2  16.5  18.9    MM   MM +2.9    MM
2024 02 29 02 54  40  9.8 11.8    MM    MM    MM  MM 1023.1  16.5  18.8    MM   MM   MM    MM
2024 02 29 02 48  40  9.8 11.8    MM    MM    MM  MM 1023.1  16.5  18.7    MM   MM   MM    MM
2024 02 29 02 42  30  9.8 11.3    MM    MM    MM  MM 1023.0  16.6  18.8    MM   MM   MM    MM
2024 02 29 02 36  40 10.3 12.4    MM    MM    MM  MM 1022.6  16.6  18.8    MM   MM   MM    MM
2024 02 29 02 30  30  9.8 11.8    MM    MM    MM  MM 1023.0  16.8  18.8    MM   MM   MM    MM
2024 02 29 02 24  30  9.3 10.8    MM    MM    MM  MM 1023.0  16.7  18.7    MM   MM   MM    MM
2024 02 29 02 18  30  9.3 11.3    MM    MM    MM  MM 1022.9  16.7  18.8    MM   MM   MM    MM
2024 02 29 02 12  30  9.8 11.3    MM    MM    MM  MM 1022.8  16.7  18.9    MM   MM   MM    MM
2024 02 29 02 06  30  9.3 11.3    MM    MM    MM  MM 1022.6  16.7  18.9    MM   MM   MM    MM
2024 02 29 02 00  20  9.8 11.3    MM    MM    MM  MM 1022.6  16.7  18.9    MM   MM +3.6    MM
2024 02 29 01 54  20  9.3 10.8    MM    MM    MM  MM 1022.9  16.9  19.0    MM   MM   MM    MM
2024 02 29 01 48  20  9.8 11.8    MM    MM    MM  MM 1022.6  16.9  18.9    MM   MM   MM    MM
2024 02 29 01 42  20 10.3 11.8    MM    MM    MM  MM 1022.6  17.0  19.0    MM   MM   MM    MM
2024 02 29 01 36  20  9.3 12.4    MM    MM    MM  MM 1022.4  17.1  19.0    MM   MM   MM    MM
2024 02 29 01 30  10 10.3 12.4    MM    MM    MM  MM 1022.4  17.1  19.2    MM   MM   MM    MM
2024 02 29 01 24  20 10.3 12.4    MM    MM    MM  MM 1022.2  17.2  19.1    MM   MM   MM    MM
2024 02 29 01 18  20 10.3 12.4    MM    MM    MM  MM 1021.8  17.3  19.0    MM   MM   MM    MM
2024 02 29 01 12  20  9.3 12.4    MM    MM    MM  MM 1021.9  17.6  19.0    MM   MM   MM    MM
2024 02 29 01 06  20 10.8 12.9    MM    MM    MM  MM 1021.7  17.6  19.0    MM   MM   MM    MM
2024 02 29 01 00  20  9.8 12.4    MM    MM    MM  MM 1021.7  17.8  19.0    MM   MM +4.1    MM
2024 02 29 00 54  20 10.8 12.9    MM    MM    MM  MM 1021.5  18.0  18.9    MM   MM   MM    MM
2024 02 29 00 48  20 10.8 12.9    MM    MM    MM  MM 1021.5  18.2  19.0    MM   MM   MM    MM
2024 02 29 00 42  30 11.3 14.4    MM    MM    MM  MM 1021.0  18.3  19.1    MM   MM   MM    MM
2024 02 29 00 36  30 12.4 14.4    MM    MM    MM  MM 1020.6  18.4  19.1    MM   MM   MM    MM
2024 02 29 00 30  20 11.8 13.9    MM    MM    MM  MM 1020.9  18.6  19.1    MM   MM   MM    MM
2024 02 29 00 24  20 11.8 13.9    MM    MM    MM  MM 1020.8  18.7  19.2    MM   MM   MM    MM
2024 02 29 00 18  20  8.8 11.3    MM    MM    MM  MM 1020.6  18.7  19.3    MM   MM   MM    MM
2024 02 29 00 12  20 10.3 12.9    MM    MM    MM  MM 1020.6  18.8  19.2    MM   MM   MM    MM
2024 02 29 00 06  20 10.8 13.4    MM    MM    MM  MM 1020.6  18.9  19.2    MM   MM   MM    MM
2024 02 29 00 00  20  9.8 12.9    MM    MM    MM  MM 1020.3  18.9  19.2    MM   MM +3.0    MM
2024 02 28 23 54  20 11.8 13.4    MM    MM    MM  MM 1020.1  19.1  19.3    MM   MM   MM    MM
2024 02 28 23 48  20 10.3 12.4    MM    MM    MM  MM     MM  19.1  19.3    MM   MM   MM    MM
2024 02 28 23 42  20 11.3 13.4    MM    MM    MM  MM     MM  19.1  19.3    MM   MM   MM    MM
2024 02 28 23 36  20 11.3 14.9    MM    MM    MM  MM     MM  19.2  19.3    MM   MM   MM    MM
2024 02 28 23 30  MM   MM   MM    MM    MM    MM  MM 1019.8    MM  19.3    MM   MM   MM    MM
2024 02 28 23 24  MM   MM   MM    MM    MM    MM  MM 1019.9    MM  19.3    MM   MM   MM    MM
2024 02 28 23 00 350 11.8 13.9    MM    MM    MM  MM 1019.0  19.1  19.3    MM   MM +1.8    MM
2024 02 28 22 54 350  8.2 12.4    MM    MM    MM  MM 1019.0  19.4  19.3    MM   MM   MM    MM
2024 02 28 22 48 340  2.1  3.1    MM    MM    MM  MM 1018.5  21.2  19.3    MM   MM   MM    MM
2024 02 28 22 42 350  2.6  3.1    MM    MM    MM  MM 1018.4  21.1  19.3    MM   MM   MM    MM
2024 02 28 22 36 340  2.1  3.1    MM    MM    MM  MM 1018.2  21.2  19.3    MM   MM   MM    MM
2024 02 28 22 30 340  3.1  4.1    MM    MM    MM  MM 1018.2  21.2  19.4    MM   MM   MM    MM
2024 02 28 22 24 350  3.1  3.1    MM    MM    MM  MM 1018.1  21.2  19.4    MM   MM   MM    MM
2024 02 28 22 18 360  2.1  3.1    MM    MM    MM  MM 1017.9  21.0  19.4    MM   MM   MM    MM
2024 02 28 22 12 360  2.1  3.1    MM    MM    MM  MM 1017.9  21.1  19.4    MM   MM   MM    MM
2024 02 28 22 06 350  2.1  2.6    MM    MM    MM  MM 1017.9  21.5  19.4    MM   MM   MM    MM
2024 02 28 22 00 340  1.5  2.1    MM    MM    MM  MM 1017.6  22.4  19.4    MM   MM +0.3    MM
2024 02 28 21 54 350  2.1  3.1    MM    MM    MM  MM 1017.5  21.9  19.4    MM   MM   MM    MM
2024 02 28 21 48 340  2.6  3.6    MM    MM    MM  MM 1017.7  21.7  19.4    MM   MM   MM    MM
2024 02 28 21 42 340  2.6  3.6    MM    MM    MM  MM 1017.6  21.5  19.4    MM   MM   MM    MM
2024 02 28 21 36 340  2.6  3.6    MM    MM    MM  MM 1017.5  21.9  19.4    MM   MM   MM    MM
2024 02 28 21 30 340  2.6  3.1    MM    MM    MM  MM 1017.4  21.9  19.4    MM   MM   MM    MM
2024 02 28 21 24 340  2.1  2.6    MM    MM    MM  MM 1017.3  22.0  19.3    MM   MM   MM    MM
2024 02 28 21 18 340  1.0  2.6    MM    MM    MM  MM 1017.2  22.3  19.3    MM   MM   MM    MM
2024 02 28 21 12 300  0.5  2.6    MM    MM    MM  MM 1017.3  22.5  19.4    MM   MM   MM    MM
2024 02 28 21 06 310  1.5  2.6    MM    MM    MM  MM 1017.4  22.9  19.4    MM   MM   MM    MM
2024 02 28 21 00 290  2.1  3.6    MM    MM    MM  MM 1017.3  23.5  19.5    MM   MM -0.8    MM
2024 02 28 20 54 320  1.0  2.6    MM    MM    MM  MM 1017.1  23.2  19.5    MM   MM   MM    MM
2024 02 28 20 48 310  1.5  2.6    MM    MM    MM  MM 1017.2  23.6  19.5    MM   MM   MM    MM
2024 02 28 20 42 300  1.0  3.6    MM    MM    MM  MM 1017.3  24.1  19.4    MM   MM   MM    MM
2024 02 28 20 36 290  2.1  3.6    MM    MM    MM  MM 1017.2  24.5  19.4    MM   MM   MM    MM
2024 02 28 20 30 280  1.5  3.1    MM    MM    MM  MM 1017.2  24.8  19.4    MM   MM   MM    MM
2024 02 28 20 24 270  2.1  4.6    MM    MM    MM  MM 1017.2  25.1  19.4    MM   MM   MM    MM
2024 02 28 20 18 270  2.6  4.6    MM    MM    MM  MM 1017.2  24.9  19.4    MM   MM   MM    MM
2024 02 28 20 12 270  2.6  4.6    MM    MM    MM  MM 1017.1  25.5  19.5    MM   MM   MM    MM
2024 02 28 20 06 260  3.6  5.7    MM    MM    MM  MM 1017.1  25.1  19.4    MM   MM   MM    MM
2024 02 28 20 00 270  2.6  5.7    MM    MM    MM  MM 1017.2  25.2  19.3    MM   MM -1.7    MM
2024 02 28 19 54 270  3.1  5.1    MM    MM    MM  MM 1017.2  25.0  19.3    MM   MM   MM    MM
2024 02 28 19 48 280  2.1  4.6    MM    MM    MM  MM 1017.4  25.2  19.3    MM   MM   MM    MM
2024 02 28 19 42 270  4.1  6.2    MM    MM    MM  MM 1017.2  25.1  19.3    MM   MM   MM    MM
2024 02 28 19 36 260  3.1  5.1    MM    MM    MM  MM 1017.2  25.0  19.2    MM   MM   MM    MM
2024 02 28 19 30 260  4.1  7.2    MM    MM    MM  MM 1017.4  25.6  19.1    MM   MM   MM    MM
